Id,Predicted
1_1158,0.914851019
1_1159,0.897201032
1_1160,0.868963529
1_1161,0.836352831
1_1162,0.805391822
1_1163,0.779844376
1_1164,0.760593986
1_1165,0.746551044
1_1166,0.736172007
1_1167,0.728833666
1_1168,0.725348589
1_1169,0.727859144
1_1170,0.738365077
1_1171,0.757207665
1_1172,0.781993615
1_1173,0.807738239
1_1174,0.828103961
1_1175,0.836931977
1_1176,0.829263109
1_1177,0.802586734
1_1178,0.757869328
1_1179,0.700540661
1_1180,0.640074049
1_1181,0.587407315
1_1182,0.551042068
1_1183,0.533996644
1_1184,0.533463511
1_1185,0.543492084
1_1186,0.558752425
1_1187,0.576921943
1_1188,0.598857323
1_1189,0.626671237
1_1190,0.661549388
1_1191,0.701883984
1_1192,0.742661951
1_1193,0.776375361
1_1194,0.795361872
1_1195,0.795227481
1_1196,0.777418627
1_1197,0.749830072
1_1198,0.72461691
1_1199,0.713984862
1_1200,0.725850302
1_1201,0.761023019
1_1202,0.812871602
1_1203,0.869720143
1_1204,0.918452917
1_1205,0.947862913
1_1206,0.950483552
1_1207,0.923181294
1_1208,0.867347136
1_1209,0.789445175
1_1210,0.70097498
1_1211,0.616481159
1_1212,0.549493243
1_1213,0.507869676
1_1214,0.491658448
1_1215,0.49447476
1_1216,0.50741281
1_1217,0.522201098
1_1218,0.532788777
1_1219,0.535588106
1_1220,0.530104816
1_1221,0.51930923
1_1222,0.508925899
1_1223,0.504355518
1_1224,0.507262781
1_1225,0.514358191
1_1226,0.519703747
1_1227,0.519093298
1_1228,0.51319451
1_1229,0.507859803
1_1230,0.511362554
1_1231,0.530448403
1_1232,0.566582762
1_1233,0.614302626
1_1234,0.662197304
1_1235,0.697227809
1_1236,0.709981708
1_1237,0.698624186
1_1238,0.668979626
1_1239,0.631194866
1_1240,0.595291246
1_1241,0.568657667
1_1242,0.555998775
1_1243,0.560388612
1_1244,0.583710835
1_1245,0.625102161
1_1246,0.679368422
1_1247,0.736237204
1_1248,0.782723208
1_1249,0.807266903
1_1250,0.803853883
1_1251,0.773914491
1_1252,0.724458488
1_1253,0.664481251
1_1254,0.601544103
1_1255,0.54095128
1_1256,0.486916202
1_1257,0.444267368
1_1258,0.418924745
1_1259,0.416634028
1_1260,0.440276343
1_1261,0.487908021
1_1262,0.552107894
1_1263,0.621638961
1_1264,0.684368987
1_1265,0.730439663
1_1266,0.754382591
1_1267,0.755523114
1_1268,0.736718202
1_1269,0.702271456
1_1270,0.656130971
1_1271,0.601572444
1_1272,0.542917883
1_1273,0.487301466
1_1274,0.444731848
1_1275,0.425064184
1_1276,0.432928278
1_1277,0.464126028
1_1278,0.506100462
1_1279,0.542634468
1_1280,0.560249286
1_1281,0.553077956
1_1282,0.524092855
1_1283,0.48296894
1_1284,0.441924854
1_1285,0.412192705
1_1286,0.401737776
1_1287,0.41435076
1_1288,0.44919436
1_1289,0.500373636
1_1290,0.556956167
1_1291,0.605031322
1_1292,0.632029465
1_1293,0.63156088
1_1294,0.605881919
1_1295,0.564275744
1_1296,0.517859498
1_1297,0.475081745
1_1298,0.440421134
1_1299,0.416415062
1_1300,0.405838026
1_1301,0.411447234
1_1302,0.433600963
1_1303,0.468471523
1_1304,0.509729502
1_1305,0.552238209
1_1306,0.594824432
1_1307,0.639490678
1_1308,0.687672922
1_1309,0.736816105
1_1310,0.779888769
1_1311,0.808614025
1_1312,0.818072871
1_1313,0.809631753
1_1314,0.790006465
1_1315,0.767087247
1_1316,0.745299671
1_1317,0.723647784
1_1318,0.697969005
1_1319,0.665475212
1_1320,0.628176184
1_1321,0.592808657
1_1322,0.566888557
1_1323,0.554439396
1_1324,0.553678696
1_1325,0.558578736
1_1326,0.56244217
1_1327,0.561186659
1_1328,0.554447305
1_1329,0.54432422
1_1330,0.53380342
1_1331,0.525647966
1_1332,0.522461078
1_1333,0.526581028
1_1334,0.539550918
1_1335,0.56114059
1_1336,0.589169168
1_1337,0.620054146
1_1338,0.649964629
1_1339,0.675772669
1_1340,0.695317783
1_1341,0.707181768
1_1342,0.71076144
1_1343,0.706309521
1_1344,0.694976992
1_1345,0.678563187
1_1346,0.659191248
1_1347,0.638866658
1_1348,0.619071216
1_1349,0.600675815
1_1350,0.583813307
1_1351,0.568248675
1_1352,0.553244468
1_1353,0.537502045
1_1354,0.519433603
1_1355,0.497922694
1_1356,0.473749757
1_1357,0.450791102
1_1358,0.435947832
1_1359,0.437179203
1_1360,0.460003497
1_1361,0.503920712
1_1362,0.560891135
1_1363,0.616635464
1_1364,0.654704483
1_1365,0.661668082
1_1366,0.631195363
1_1367,0.565889548
1_1368,0.476356774
1_1369,0.378703924
1_1370,0.290627903
1_1371,0.227062352
1_1372,0.196381885
1_1373,0.198029055
1_1374,0.223172141
1_1375,0.258298294
1_1376,0.290242816
1_1377,0.31052843
1_1378,0.317072308
1_1379,0.313125085
1_1380,0.304803234
1_1381,0.298713472
1_1382,0.30023525
1_1383,0.312521941
1_1384,0.335378707
1_1385,0.365108332
1_1386,0.395881307
1_1387,0.422494229
1_1388,0.443124211
1_1389,0.459784155
1_1390,0.476108807
1_1391,0.494674137
1_1392,0.515654329
1_1393,0.537817652
1_1394,0.559837119
1_1395,0.580446928
1_1396,0.597165087
1_1397,0.604977423
1_1398,0.596935156
1_1399,0.567075208
1_1400,0.514326112
1_1401,0.444718253
1_1402,0.370406109
1_1403,0.305234225
1_1404,0.25961023
1_1405,0.237053479
1_1406,0.234245047
1_1407,0.243949053
1_1408,0.258839345
1_1409,0.27478848
1_1410,0.291581492
1_1411,0.311323691
1_1412,0.334939757
1_1413,0.359294563
1_1414,0.377393528
1_1415,0.381933242
1_1416,0.369992279
1_1417,0.344949997
1_1418,0.314426994
1_1419,0.28597316
1_1420,0.263920319
1_1421,0.249121288
1_1422,0.241200604
1_1423,0.240537996
1_1424,0.248252429
1_1425,0.264554208
1_1426,0.286796222
1_1427,0.309194742
1_1428,0.324884378
1_1429,0.32908994
1_1430,0.321694394
1_1431,0.307447862
1_1432,0.294010913
1_1433,0.288675762
1_1434,0.295280445
1_1435,0.312986153
1_1437,0.337203051
1_1438,0.362600614
2_0,0.38640701
2_1,0.410130536
2_2,0.437986401
2_3,0.472744036
2_4,0.512409548
2_5,0.549930412
2_6,0.576794001
2_7,0.588064719
2_8,0.585401237
2_9,0.576319046
2_10,0.570829654
2_11,0.576812585
2_12,0.596358181
2_13,0.624583191
2_14,0.651310361
2_15,0.665850218
2_16,0.662805268
2_17,0.645819054
2_18,0.62658874
2_19,0.619221379
2_20,0.633287623
2_21,0.669363567
2_22,0.719475142
2_23,0.771676428
2_24,0.815763207
2_25,0.846962441
2_26,0.86601411
2_27,0.876447007
2_28,0.881135733
2_29,0.880413412
2_30,0.873093175
2_31,0.85897723
2_32,0.841042523
2_33,0.825068766
2_34,0.816503907
2_35,0.816489241
2_36,0.820332686
2_37,0.819536099
2_38,0.806215817
2_39,0.776712196
2_40,0.731967126
2_41,0.675033795
2_42,0.608501401
2_43,0.534127115
2_44,0.45507888
2_45,0.378166692
2_46,0.314022811
2_47,0.274406646
2_48,0.268014004
2_49,0.29699634
2_50,0.355482789
2_51,0.430441708
2_52,0.504860091
2_53,0.562528414
2_54,0.592722646
2_55,0.593192461
2_56,0.570315005
2_57,0.536232311
2_58,0.504609844
2_59,0.486508297
2_60,0.488012108
2_61,0.510017703
2_62,0.549948704
2_63,0.603799627
2_64,0.667202488
2_65,0.735059598
2_66,0.800501724
2_67,0.854510103
2_68,0.88752533
2_69,0.892616779
2_70,0.869195177
2_71,0.824992494
2_72,0.774582838
2_73,0.734613963
2_74,0.717283981
2_75,0.725394312
2_76,0.752019158
2_77,0.784483524
2_78,0.810480941
2_79,0.823050291
2_80,0.821403466
2_81,0.808513935
2_82,0.787122898
2_83,0.757441868
2_84,0.717854189
2_85,0.667937394
2_86,0.611177487
2_87,0.555246702
2_88,0.509786183
2_89,0.482716226
2_90,0.477552398
2_91,0.492472622
2_92,0.521146951
2_93,0.554932374
2_94,0.585360294
2_95,0.606256873
2_96,0.614744586
2_97,0.610949727
2_98,0.597052795
2_99,0.576533051
2_100,0.553723578
2_101,0.532915852
2_102,0.516792253
2_103,0.5049851
2_104,0.493929287
2_105,0.479097859
2_106,0.458205685
2_107,0.433675271
2_108,0.412087374
2_109,0.401397855
2_110,0.407043686
2_111,0.429072911
2_112,0.461209675
2_113,0.492425171
2_114,0.510745201
2_115,0.507856514
2_116,0.482971033
2_117,0.443148134
2_118,0.400090869
2_119,0.365189648
2_120,0.345388607
2_121,0.342229583
2_122,0.353960428
2_123,0.378776517
2_124,0.416843028
2_125,0.469377211
2_126,0.535732618
2_127,0.611000851
2_128,0.686039308
2_129,0.750708314
2_130,0.798093133
2_131,0.826687766
2_132,0.83941018
2_133,0.840348983
2_134,0.83177881
2_135,0.813913781
2_136,0.786737415
2_137,0.752349623
2_138,0.715525318
2_139,0.682282137
2_140,0.657176164
2_141,0.641212851
2_142,0.631731
2_143,0.624216599
2_144,0.615207987
2_145,0.604425872
2_146,0.594552575
2_147,0.589301188
2_148,0.590608366
2_149,0.597395453
2_150,0.606116249
2_151,0.612452228
2_152,0.612643437
2_153,0.604032082
2_154,0.584972687
2_155,0.55496601
2_156,0.515114655
2_157,0.468596804
2_158,0.420687187
2_159,0.378203287
2_160,0.347812825
2_161,0.333927517
2_162,0.33666851
2_163,0.352071827
2_164,0.374545664
2_165,0.400169741
2_166,0.428261458
2_167,0.460049551
2_168,0.495322852
2_169,0.530722961
2_170,0.560963428
2_171,0.582159322
2_172,0.594249777
2_173,0.600928939
2_174,0.60741787
2_175,0.618028999
2_176,0.63470407
2_177,0.656537166
2_178,0.680126614
2_179,0.700711175
2_180,0.713705705
2_181,0.716350394
2_182,0.708255194
2_183,0.690732649
2_184,0.665866888
2_185,0.636465513
2_186,0.606521937
2_187,0.581096302
2_188,0.564414141
2_189,0.557227325
2_190,0.555864718
2_191,0.55410528
2_192,0.546768005
2_193,0.532472178
2_194,0.513028681
2_195,0.49072609
2_196,0.466016985
2_197,0.438210494
2_198,0.408999737
2_199,0.385405116
2_200,0.378935616
2_201,0.400181185
2_202,0.452373835
2_203,0.528236489
2_204,0.612483144
2_205,0.688501697
2_206,0.744849367
2_207,0.778137187
2_208,0.791921687
2_209,0.792892921
2_210,0.78744751
2_211,0.779660071
2_212,0.771325107
2_213,0.762877532
2_214,0.754435781
2_215,0.746077055
2_216,0.737280599
2_217,0.726285429
2_218,0.710224416
2_219,0.686746839
2_220,0.656268051
2_221,0.623247919
2_222,0.5947725
2_223,0.5770239
2_224,0.5716764
2_225,0.575058875
2_226,0.58070935
2_227,0.583762084
2_228,0.58366771
2_229,0.583381681
2_230,0.586164105
2_231,0.592473584
2_232,0.59937321
2_233,0.60241521
2_234,0.598687423
2_235,0.589054561
2_236,0.578112621
2_237,0.571488329
2_238,0.572093035
2_239,0.577323575
2_240,0.579792658
2_241,0.57174562
2_242,0.550511209
2_243,0.521568633
2_244,0.496450671
2_245,0.486546447
2_246,0.496683816
2_247,0.522416762
2_248,0.552386762
2_249,0.573985498
2_250,0.579222216
2_251,0.567884587
2_252,0.5469552
2_253,0.526923827
2_254,0.516886179
2_255,0.520522481
2_256,0.53536205
2_257,0.555166321
2_258,0.57363811
2_259,0.586653938
2_260,0.59177505
2_261,0.586415165
2_262,0.567208823
2_263,0.531800139
2_264,0.481709334
2_265,0.42340252
2_266,0.366437944
2_267,0.319847255
2_268,0.28920979
2_269,0.276253402
2_270,0.279736767
2_271,0.296420229
2_272,0.321044841
2_273,0.346239955
2_274,0.36400294
2_275,0.368394786
2_276,0.358732935
2_277,0.340705736
2_278,0.324185983
2_279,0.318741544
2_280,0.329721027
2_281,0.356800094
2_282,0.395439859
2_283,0.439407037
2_284,0.482719386
2_285,0.520416856
2_286,0.549147973
2_287,0.567748607
2_288,0.578008979
2_289,0.584455489
2_290,0.592645847
2_291,0.606011135
2_292,0.622894367
2_293,0.635792146
2_294,0.634314243
2_295,0.611295131
2_296,0.568482059
2_297,0.518698677
2_298,0.481982323
2_299,0.47731177
2_300,0.514198605
2_301,0.587834675
2_302,0.680471121
2_303,0.768172333
2_304,0.829777688
2_305,0.85435673
2_306,0.844102585
2_307,0.811615347
2_308,0.773342454
2_309,0.741938794
2_310,0.721474771
2_311,0.707569406
2_312,0.691755325
2_313,0.667387095
2_314,0.63374927
2_315,0.596549807
2_316,0.565202043
2_317,0.548557833
2_318,0.551356674
2_319,0.572944029
2_320,0.608353013
2_321,0.650407917
2_322,0.691344911
2_323,0.723667823
2_324,0.741324133
2_325,0.741668637
2_326,0.72763075
2_327,0.707685276
2_328,0.692705807
2_329,0.691144492
2_330,0.705595798
2_331,0.733113064
2_332,0.767980807
2_333,0.803813414
2_334,0.833903889
2_335,0.850070067
2_336,0.843205432
2_337,0.806626304
2_338,0.740464464
2_339,0.654502451
2_340,0.566673123
2_341,0.497694734
2_342,0.463624605
2_343,0.470182989
2_344,0.511136783
2_345,0.571044188
2_346,0.631131721
2_347,0.675418433
2_348,0.695233544
2_349,0.69000714
2_350,0.665297514
2_351,0.629065553
2_352,0.588697948
2_353,0.550285254
2_354,0.519500548
2_355,0.502551082
2_356,0.504930538
2_357,0.52842628
2_358,0.568256954
2_359,0.612740145
2_360,0.647111162
2_361,0.659712562
2_362,0.647835868
2_363,0.619409087
2_364,0.589078718
2_365,0.570394742
2_366,0.568470153
2_367,0.578352065
2_368,0.589732278
2_369,0.594959585
2_370,0.594665874
2_371,0.596580208
2_372,0.608717239
2_373,0.632047511
2_374,0.658373507
2_375,0.674538081
2_376,0.670267006
2_377,0.643755456
2_378,0.601946
2_379,0.556125615
2_380,0.516726384
2_381,0.490461921
2_382,0.480201324
2_383,0.486180683
2_384,0.506582588
2_385,0.536925873
2_386,0.56962075
2_387,0.594767364
2_388,0.602609868
2_389,0.586818485
2_390,0.54751814
2_391,0.492504293
2_392,0.435312872
2_393,0.390786726
2_394,0.369450065
2_395,0.373795019
2_396,0.398880942
2_397,0.435936115
2_398,0.476225261
2_399,0.512862896
2_400,0.540405699
2_401,0.554189372
2_402,0.550922847
2_403,0.530311969
2_404,0.496486095
2_405,0.457717668
2_406,0.424881637
2_407,0.408519213
2_408,0.415192936
2_409,0.444159148
2_410,0.486389638
2_411,0.526807804
2_412,0.5500866
2_413,0.547089675
2_414,0.518581204
2_415,0.474270973
2_416,0.427750192
2_417,0.390631044
2_418,0.367991058
2_419,0.357901923
2_420,0.354196328
2_421,0.351046829
2_422,0.346973849
2_423,0.345453902
2_424,0.352460731
2_425,0.372264147
2_426,0.404539432
2_427,0.444522773
2_428,0.485193553
2_429,0.520314255
2_430,0.546173134
2_431,0.561987883
2_432,0.569595076
2_433,0.572490735
2_434,0.574687989
2_435,0.579811885
2_436,0.590894262
2_437,0.610618292
2_438,0.641369337
2_439,0.683786341
2_440,0.734977825
2_441,0.78786427
2_442,0.832876475
2_443,0.861850263
2_444,0.8711262
2_445,0.862166076
2_446,0.839320776
2_447,0.807183924
2_448,0.769646942
2_449,0.730532543
2_450,0.694555023
2_451,0.666732155
2_452,0.650457652
2_453,0.645946303
2_454,0.649776759
2_455,0.655827822
2_456,0.65656878
2_457,0.645147307
2_458,0.618005605
2_459,0.577353148
2_460,0.531065804
2_461,0.489407184
2_462,0.459887122
2_463,0.444066335
2_464,0.438011118
2_465,0.435156511
2_466,0.429458857
2_467,0.416919882
2_468,0.396157251
2_469,0.368737991
2_470,0.33912739
2_471,0.313292029
2_472,0.295650092
2_473,0.286211434
2_474,0.279837516
2_475,0.268919338
2_476,0.248170527
2_477,0.218730337
2_478,0.188438095
2_479,0.168352702
2_480,0.167380293
2_481,0.188330305
2_482,0.227044418
2_483,0.274788962
2_484,0.321295898
2_485,0.357635677
2_486,0.377956276
2_487,0.380841571
2_488,0.369980906
2_489,0.353673121
2_490,0.342430325
2_491,0.345248318
2_492,0.36590388
2_493,0.40126807
2_494,0.442673114
2_495,0.479918239
2_496,0.50596174
2_497,0.520116716
2_498,0.52741417
2_499,0.534876378
2_500,0.546881301
2_501,0.562833823
2_502,0.578663876
2_503,0.590447556
2_504,0.597144866
2_505,0.60050912
2_506,0.60314415
2_507,0.606576686
2_508,0.61125453
2_509,0.61768671
2_510,0.626445984
2_511,0.63718159
2_512,0.647171796
2_513,0.652057634
2_514,0.648011569
2_515,0.633954827
2_516,0.612050398
2_517,0.586877262
2_518,0.563702065
2_519,0.547541309
2_520,0.542404195
2_521,0.550651359
2_522,0.572086917
2_523,0.603451101
2_524,0.638750072
2_525,0.671231236
2_526,0.696203208
2_527,0.71336972
2_528,0.726819934
2_529,0.742103158
2_530,0.762039673
2_531,0.784284698
2_532,0.802481124
2_533,0.810102247
2_534,0.804149698
2_535,0.786362684
2_536,0.761439439
2_537,0.734448474
2_538,0.709106196
2_539,0.68796042
2_540,0.672774547
2_541,0.664526214
2_542,0.66252716
2_543,0.664095436
2_544,0.665342349
2_545,0.663201043
2_546,0.657259213
2_547,0.650224634
2_548,0.646386285
2_549,0.649145829
2_550,0.658723473
2_551,0.671715572
2_552,0.682540091
2_553,0.686030891
2_554,0.679753157
2_555,0.664968674
2_556,0.645701956
2_557,0.627211676
2_558,0.614322973
2_559,0.610547316
2_560,0.617512288
2_561,0.634970671
2_562,0.660821126
2_563,0.6909633
2_564,0.719498909
2_565,0.739609665
2_566,0.745611824
2_567,0.735548286
2_568,0.712617915
2_569,0.684161023
2_570,0.657946989
2_571,0.637905121
2_572,0.622039277
2_573,0.604325578
2_574,0.579158844
2_575,0.546109842
2_576,0.511292565
2_577,0.484781019
2_578,0.475487181
2_579,0.486534429
2_580,0.513773486
2_581,0.548152915
2_582,0.580361497
2_583,0.604679584
2_584,0.620414603
2_585,0.630114394
2_586,0.636409433
2_587,0.639794249
2_588,0.638203102
2_589,0.628365674
2_590,0.607471303
2_591,0.574428888
2_592,0.530902958
2_593,0.482063278
2_594,0.436712214
2_595,0.405878063
2_596,0.399567516
2_597,0.422899296
2_598,0.473467147
2_599,0.541637763
2_600,0.613665089
2_601,0.676375206
2_602,0.721262058
2_603,0.746470387
2_604,0.755930501
2_605,0.756413884
2_606,0.754005116
2_607,0.752173364
2_608,0.752134083
2_609,0.754655361
2_610,0.76150609
2_611,0.775060424
2_612,0.79639902
2_613,0.82353109
2_614,0.851309495
2_615,0.873473256
2_616,0.885176851
2_617,0.884660874
2_618,0.873195857
2_619,0.853685567
2_620,0.829347056
2_621,0.80304934
2_622,0.777349661
2_623,0.754940718
2_624,0.738773528
2_625,0.731683917
2_626,0.735322166
2_627,0.748322866
2_628,0.765410601
2_629,0.778508755
2_630,0.780044092
2_631,0.766079682
2_632,0.737156073
2_633,0.696625299
2_634,0.64801996
2_635,0.593832234
2_636,0.535909271
2_637,0.476488592
2_638,0.41827862
2_639,0.363970206
2_640,0.315731225
2_641,0.275537155
2_642,0.245770714
2_643,0.229246754
2_644,0.228487479
2_645,0.244713062
2_646,0.276838144
2_647,0.321150467
2_648,0.371739268
2_649,0.422443702
2_650,0.469309698
2_651,0.512569935
2_652,0.556451294
2_653,0.605928054
2_654,0.662276213
2_655,0.719975635
2_656,0.767877129
2_657,0.793897726
2_658,0.790766434
2_659,0.759066837
2_660,0.70683052
2_661,0.646604894
2_662,0.592164377
2_663,0.55555922
2_664,0.544310291
2_665,0.559431838
2_666,0.595018757
2_667,0.640456595
2_668,0.684640233
2_669,0.719827484
2_670,0.743344568
2_671,0.756605527
2_672,0.762770524
2_673,0.764391541
2_674,0.762321515
2_675,0.756026059
2_676,0.744914655
2_677,0.729378308
2_678,0.711063425
2_679,0.69217093
2_680,0.674667752
2_681,0.65964882
2_682,0.647783749
2_683,0.640138418
2_684,0.639071463
2_685,0.647723667
2_686,0.66834238
2_687,0.700212583
2_688,0.739227642
2_689,0.779217917
2_690,0.814406173
2_691,0.840959424
2_692,0.857023714
2_693,0.861745405
2_694,0.854928868
2_695,0.837657071
2_696,0.813440484
2_697,0.788204048
2_698,0.768830941
2_699,0.759984135
2_700,0.76115563
2_701,0.765345183
2_702,0.761267141
2_703,0.737803399
2_704,0.68916191
2_705,0.617833447
2_706,0.53406837
2_707,0.45223122
2_708,0.385872301
2_709,0.34375072
2_710,0.327762337
2_711,0.333471833
2_712,0.352631934
2_713,0.376571448
2_714,0.399267213
2_715,0.418329988
2_716,0.434106146
2_717,0.447937407
2_718,0.4612089
2_719,0.475717547
2_720,0.494588742
2_721,0.522306719
2_722,0.563003045
2_723,0.617468963
2_724,0.681302835
2_725,0.744937107
2_726,0.796357494
2_727,0.82464469
2_728,0.823384772
2_729,0.79250409
2_730,0.738662306
2_731,0.67402154
2_732,0.613423098
2_733,0.570563156
2_734,0.554452337
2_735,0.567281088
2_736,0.604351806
2_737,0.655493295
2_738,0.70761539
2_739,0.747829558
2_740,0.767113532
2_741,0.763409403
2_742,0.742497752
2_743,0.715899084
2_744,0.696262685
2_745,0.692414183
2_746,0.706255478
2_747,0.732940826
2_748,0.763699585
2_749,0.789806025
2_750,0.805999878
2_751,0.811405734
2_752,0.807887798
2_753,0.796785934
2_754,0.776970909
2_755,0.745726893
2_756,0.702422861
2_757,0.651768677
2_758,0.603848598
2_759,0.56978615
2_760,0.55582009
2_761,0.559853699
2_762,0.573211909
2_763,0.586233533
2_764,0.593799201
2_765,0.597137934
2_766,0.601622237
2_767,0.612378361
2_768,0.630822732
2_769,0.653351196
2_770,0.672549077
2_771,0.679971771
2_772,0.669501749
2_773,0.640187758
2_774,0.596945364
2_775,0.548532059
2_776,0.504077694
2_777,0.470318724
2_778,0.450679696
2_779,0.446131386
2_780,0.456512293
2_781,0.480487086
2_782,0.515046323
2_783,0.554755187
2_784,0.592380445
2_785,0.620834785
2_786,0.635156896
2_787,0.634114898
2_788,0.619874928
2_789,0.596903975
2_790,0.570281301
2_791,0.544432645
2_792,0.522765799
2_793,0.507407823
2_794,0.499330799
2_795,0.498209071
2_796,0.502663252
2_797,0.51050218
2_798,0.519356628
2_799,0.527480527
2_800,0.534631022
2_801,0.542483978
2_802,0.554177844
2_803,0.572834743
2_804,0.599215676
2_805,0.630050122
2_806,0.658284356
2_807,0.674920044
2_808,0.672303764
2_809,0.647055484
2_810,0.602064677
2_811,0.546199018
2_812,0.491318595
2_813,0.447896229
2_814,0.421396356
2_815,0.412147668
2_816,0.418001961
2_817,0.437383998
2_818,0.470071857
2_819,0.515623831
2_820,0.571384964
2_821,0.632246388
2_822,0.692142616
2_823,0.745335613
2_824,0.787171986
2_825,0.814374959
2_826,0.82596694
2_827,0.82455213
2_828,0.816144376
2_829,0.808002146
2_830,0.804823387
2_831,0.80598035
2_832,0.805896525
2_833,0.797328864
2_834,0.775597823
2_835,0.74099004
2_836,0.698211987
2_837,0.653774036
2_838,0.613311327
2_839,0.579971458
2_840,0.554585926
2_841,0.536609903
2_842,0.524941092
2_843,0.518126727
2_844,0.51386575
2_845,0.509410787
2_846,0.502934001
2_847,0.495448248
2_848,0.491113285
2_849,0.495173607
2_850,0.510564222
2_851,0.535410624
2_852,0.563341399
2_853,0.586141398
2_854,0.596851861
2_855,0.592049429
2_856,0.572709937
